article_id	level	children	key	title	local_path	status
827c4100-b29b-47b9-b5b4-2a735d2166a7	1	0	[345]a	NGP-Vol3-[345]a ဘဝါသဝကြောင့် သောကစသည် ဖြစ်ပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[345]a 由有漏而生起愁等的情形.md	matched
59594948-c00f-4729-a8c5-8e099cba971a	1	0	[345]b	NGP-Vol3-[345]b ပုဗ္ဗနိမိတ် (၅) ပါး	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[345]b 五种预兆.md	matched
7fea2ef7-2d77-4ee6-bf1b-89a3d614a094	1	0	[346]	NGP-Vol3-[346] အဝိဇ္ဇာသဝကြောင့် သောကစသည် ဖြစ်ပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[346] 由无明漏而生起愁等的情形.md	matched
8f21fc9e-9892-4557-92f5-b74604054d95	1	0	[347]	NGP-Vol3-[347] အဝိဇ္ဇာကို အစထား၍ ဟောတော်မူရခြင်း အ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[347] 以无明为始而宣说的原因.md	matched
96c35d6c-1526-4275-b475-f8efe2774717	1	0	[348]	NGP-Vol3-[348] အကြောင်းပြချက်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[348] 理由.md	matched
36cfcc1d-86db-4754-8d16-19f060a21923	1	0	[349]	NGP-Vol3-[349] ဆိုလိုသည့်သဘောတရား	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[349] 所要表达的义理.md	matched
bfde27ba-0135-4b23-95df-194b05bc6f22	1	0	[350]a	NGP-Vol3-[350]a အဝိဇ္ဇာကို မူလထား၍ ဟောကြားထားတော်မူ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[350]a 以无明为根本而宣说.md	matched
ffc4ef20-957f-41df-845a-ed67c7fc196d	1	0	[350]b	NGP-Vol3-[350]b တဏှာကို မူလထား၍ ဟောကြားထားတော်မူပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[350]b 以渴爱为根本而宣说.md	matched
f423aef4-2cc5-4c97-8be7-1ca333b07c84	1	0	[350]c	NGP-Vol3-[350]c အဝိဇ္ဇာ တဏှာ နှစ်မျိုးလုံးကို မူလထား	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[350]c 以无明与渴爱两者为根本而宣说.md	matched
e5197e82-1afc-4bef-94a2-290e503f08f0	1	0	[351]	NGP-Vol3-[351] အဝိဇ္ဇာ၏ သဘောလက္ခဏာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[351] 无明的自性特相.md	matched
4425a505-6e9d-453f-921b-1dd95bf23a91	1	0	[355]	NGP-Vol3-[355] အဝိဇ္ဇာ၏ စွမ်းအင်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[337]b 缘起 第一理趣 顺缘起/[355] 无明的效能.md	matched
d8414ba2-02e8-400e-8319-725ca3944a37	1	0	[356]	NGP-Vol5-[356] အဝိဇ္ဇာပစ္စယာ သင်္ခါရာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[356] 无明缘行.md	matched
1e1f2fdf-6041-45ac-ba88-c0f6464a51b8	1	0	[357]	NGP-Vol3-[357] ပရိဝီမံသနသုတ္တန်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[357] 遍思量经.md	matched
f8d6de6f-858e-4e12-8883-7883c3784397	1	0	[358]a	NGP-Vol3-[358]a ဝိဘင်္ဂသုတ္တန်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[358]a 分别经.md	matched
0532fc48-7ef9-4968-a8ac-7142c979c751	1	0	[358]b	NGP-Vol3-[358]b ဤအဘိဓမ္မာမည်သည်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[358]b 所谓此阿毗达摩.md	matched
60eec2d9-3fbb-4206-abfb-6382f5009f01	1	0	[359]a	NGP-Vol3-[359]a ဒါနမယ ကုသိုလ်စေတနာ (ပုညာဘိသင်္ခါရ)	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[359]a 完成供养的善思（福行）.md	matched
fe9f5570-f7ca-4a7a-86e0-a64db6367d80	1	0	[359]b	NGP-Vol3-[359]b သီလမယ ကုသိုလ်စေတနာ (ပုညာဘိသင်္ခါရ)	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[359]b 戒所成善思（福行）.md	matched
6f2d8d20-ff34-4a99-9138-fbb946e57060	1	0	[359]c	NGP-Vol3-[359]c ဘာဝနာမယ ကုသိုလ်စေတနာ (ပုညာဘိသင်္ခါရ)	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[359]c 修所成善思（福行）.md	matched
30640ab9-299d-4e9a-9720-864a50bb80a6	1	0	[361]	NGP-Vol3-[361] ဒါနမယစေတနာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[361] 完成供养的思.md	matched
9ada0a22-2d25-4e74-b395-824a670cbcc5	1	0	[362]a	NGP-Vol3-[362]a ကာယသင်္ခါရ = ကာယသဉ္စေတနာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[362]a 身行=身思.md	matched
f67d1313-dcc7-47d1-8dc7-dfd4afa111dc	1	0	[362]b	NGP-Vol3-[362]b ၀စီသင်္ခါရ = ၀စီသဉ္စေတနာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[362]b 语行=语思.md	matched
0f48c2d1-3bde-48f8-b8c7-7fc3506c4721	1	0	[362]c	NGP-Vol3-[362]c အဘိညာဏ်စေတနာနှင့် ဥဒ္ဓစ္စစေတနာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[362]c 神通思与掉举思.md	matched
67fcbd2e-90d3-472c-bc76-c191f16792f1	1	0	[364]a	NGP-Vol3-[364]a တိက်ချင်း ယှဉ်တွဲပုံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[364]a 三分法的相互对照方式.md	matched
8876cc21-d576-4875-bfd1-9196638b1727	1	0	[364]b	NGP-Vol3-[364]b အမေး - အဖြေ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[364]b 问 - 答.md	matched
63fa9a2f-e1bd-4e8f-8491-873bd882e2dd	1	0	[365]	NGP-Vol3-[365] တစ်နည်း အဝိဇ္ဇာကြောင့် ပုညာဘိသင်္ခါရ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[365] 另一种方式：因无明而生福行.md	matched
7fa693b3-5ec0-4e0b-b03a-11bfc6800ea3	1	0	[366]	NGP-Vol3-[366] အဝိဇ္ဇာကြောင့် အပုညာဘိသင်္ခါရ ဖြစ်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[366] 因无明而生非福行.md	matched
abd5ed03-8872-43df-b31b-8a0e37625118	1	0	[367]	NGP-Vol3-[367] အဝိဇ္ဇာကြောင့် အာနေဉ္ဇာဘိသင်္ခါရ ဖြ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[367] 因无明而生不动行.md	matched
ed836a0d-8c59-45d0-bc09-cf9e5473e1cf	1	0	[368]	NGP-Vol3-[368] သဘောပေါက်လွယ်သည့် ပုံစံ (၁) ခု	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[368] 一种容易理解的模式.md	matched
09f418df-9b5c-4d76-af8f-b6201631a8b5	1	0	[370]	NGP-Vol3-[370] ကိလေသဝဋ် ကမ္မဝဋ် ဝီထိစဉ်ဇယား	vol_3/chinese/[337]缘起篇 - 部分（乙）/[356]无明缘行/[370] 烦恼轮转与业轮转的心路顺序表.md	matched
97300d11-56ba-487b-a201-9e99c66b8a90	1	0	[373]a	NGP-Vol3-[373]a ပဋ္ဌာန်းပစ္စည်းများ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[373]a 发趣诸缘.md	matched
9e50f7e7-5489-425f-8a33-fa65bc31f805	1	0	[373]b	NGP-Vol3-[373]b (၂၄) ပစ္စည်း ဥဒ္ဒေသပါဠိတော်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[373]b (24)缘 总说巴利圣典.md	matched
109ec192-1f33-485f-af92-b8cc747e94b5	1	0	[373]c	NGP-Vol3-[373]c ဟေတုပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[373]c 因缘.md	matched
7ad6c635-cdf6-4f8e-9bd4-7ecafc724351	1	0	[373]d	NGP-Vol3-[373]d ပစ္စယ = ပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[373]d 缘的释义.md	matched
6bd7d342-a82c-4f43-8f33-54f36e138d76	1	0	[374]a	NGP-Vol3-[374]a  ဥပကာရကလက္ခဏာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[374]a 资助特相.md	matched
2dfda975-67ea-4a8e-8f27-717841bebba7	1	0	[374]b	NGP-Vol3-[374]b မူလဋ္ဌ = အရင်းအမြစ် အနက်သဘော	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[374]b 根义＝根源之义.md	matched
dbd7dd85-53b9-4580-880c-ea84f5b0f705	1	0	[375]	NGP-Vol3-[375] ပစ္စည်းနှင့် ပစ္စယုပ္ပန်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[375] 缘与缘生.md	matched
4d6af015-5742-4ce8-8536-31ab8555d46b	1	0	[377]	NGP-Vol3-[377] အာရမ္မဏပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[377] 所缘缘.md	matched
0bd33bc1-e1f9-4aa6-974a-2393eb147753	1	0	[378]	NGP-Vol3-[378] အဓိပတိပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[378] 增上缘.md	matched
5cf754eb-8cad-4b04-ae53-2b30ec4699eb	1	0	[379]	NGP-Vol3-[379] စိတ်ဓာတ်ကို ပြုပြင်ပေးပါ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[379] 请调整心态.md	matched
1cfd45ba-637a-49b0-9f44-3216596f8d09	1	0	[380]a	NGP-Vol3-[380]a တိုက်တွန်းချက်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[380]a 劝勉.md	matched
61ef190b-49d7-4071-ac5e-1b4463af7f10	1	0	[380]b	NGP-Vol3-[380]b အာရမ္မဏာဓိပတိပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[380]b 所缘增上缘.md	matched
1b6f2927-2a2c-4895-8a58-11030264fa98	1	0	[381]a	NGP-Vol3-[381]a အနန္တရပစ္စည်း - သမနန္တရပစ္စည်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[381]a 无间缘 - 等无间缘.md	matched
00ec835b-46dc-4929-b222-8c509ccd7209	1	0	[381]b	NGP-Vol3-[381]b အနှစ်သာရအားဖြင့် မှတ်သားရန်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[381]b 应以要义记取.md	matched
9cec4524-ef29-4740-9b89-4d2e7dbb292b	1	0	[382]a	NGP-Vol3-[382]a ထူးသောအကြောင်း ရိုးရာအကြောင်း	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[382]a 特殊之因 寻常之因.md	matched
7c3aace2-f2c7-49d7-bf71-9b9b67bbe9d8	1	0	[382]b	NGP-Vol3-[382]b ဝါဒန္တရ အယူအဆများ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[382]b 异说诸见解.md	matched
bfe0348f-005f-48cc-aa3c-5a27d8a3b6ae	1	0	[384]a	NGP-Vol3-[384]a အကျဉ်းချုပ် မှတ်သားရန်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[384]a 应记住的概要.md	matched
5ea45297-6b46-44ff-8cec-844a03d36605	1	0	[384]b	NGP-Vol3-[384]b နိရောဓသမာပတ်နှင့် အသညသတ် (မူလဋီကာ၏ အ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[384]b 灭尽定与无想有情（根本复注的见解）.md	matched
b4596a63-b502-4289-83a4-25d64d73cb81	1	0	[386]	NGP-Vol3-[386] သဟဇာတပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[386] 俱生缘.md	matched
62ada634-7931-46d6-a18e-b04d19666671	1	0	[388]	NGP-Vol3-[388] အညမညပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[388] 相互缘.md	matched
08b09e8c-a078-488b-9d08-395b6304991d	1	0	[389]	NGP-Vol3-[389] အချင်းချင်း ကောက်ယူပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[389] 相互记取之法.md	matched
cb0efe55-40a9-46ab-92b3-7a14b163a3df	1	0	[390]	NGP-Vol3-[390] နိဿယပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[390] 依止缘.md	matched
c28d8948-f9c6-42c6-9406-2b2e347d451d	1	0	[391]	NGP-Vol3-[391] ဥပနိဿယပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[391] 强依止缘.md	matched
f04048bd-e373-4b24-b2bf-cf9c040858b1	1	0	[392]b	NGP-Vol3-[392]b ၁။ အာရမ္မဏူပနိဿယ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[392]b 1．所缘强依止.md	matched
08860bcd-5704-4424-a878-f6379bed2650	1	0	[394]	NGP-Vol3-[394] ထူးခြားမှု - မှတ်သားရန်.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[394] 特殊之处 - 应当记取.md	matched
2f30e234-a6cf-4b96-bbfb-a97afb2f2d54	1	0	[395]	NGP-Vol3-[395] ဥတု - ဘောဇဉ် - ပုဂ္ဂလ - သေနာသန.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[395] 季节 - 食物 - 个体 - 坐卧处.md	matched
355fedaa-8990-4f35-8dcc-89ac25c7bd89	1	0	[396]	NGP-Vol3-[396] ပုရေဇာတပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[396] 前生缘.md	matched
250bd969-b637-4ec1-bb3b-16a9e62ec133	1	0	[397]	NGP-Vol3-[397] ပစ္ဆာဇာတပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[397] 后生缘.md	matched
4e126b81-ad8a-430a-8615-ec5587ca222d	1	0	[399]	NGP-Vol3-[399] ဣရိယာပထပိုင်း - သမ္ပဇညပိုင်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[399] 威仪部分 - 正知部分.md	matched
4fdce3ec-90ab-451f-a5cd-0da07a19741b	1	0	[400]	NGP-Vol3-[400] ကမ္မပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[400] 业缘.md	matched
e4e03be8-85e6-40ee-90b0-085a0469be89	1	0	[402]	NGP-Vol3-[402] သဟဇာတကမ္မနှင့် နာနာက္ခဏိကကမ္မ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[402] 俱生业与异刹那业.md	matched
46ac2a59-d8fb-43f7-a3a0-3deeb8a25d0b	1	0	[403]	NGP-Vol3-[403] ဝိပါက်စေတနာ - ကြိယာစေတနာ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[403] 果报思 - 唯作思.md	matched
f86e056c-fdda-4548-b4ef-f6b5c57c0ea5	1	0	[404]a	NGP-Vol3-[404]a ဝိပါကပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[404]a 果报缘.md	matched
a75e17ae-d348-4a85-be33-76e277648662	1	0	[404]b	NGP-Vol3-[404]b ရှင်းလင်းချက်.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[404]b 解释.md	matched
e37c46ee-acd4-4a84-a683-72e0795464fa	1	0	[405]	NGP-Vol3-[405] အတိုချုပ် မှတ်သားရန်.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[405] 应简要记取.md	matched
bca5598a-85b7-4a11-9c68-07927f244434	1	0	[406]	NGP-Vol3-[406] အာဟာရပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[406] 食缘.md	matched
b58eade0-1755-4a1c-ab4d-e7ba41937a09	1	0	[407]	NGP-Vol3-[407] ဥပတ္ထမ္ဘကတ္တ - သဘော.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[407] 支持性 - 性质.md	matched
f1fe1848-c224-429c-b324-2f2848066a63	1	0	[408]	NGP-Vol3-[408] ဣန္ဒြိယပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[408] 根缘.md	matched
8e151845-36e6-4b74-aced-9a84a00c9e4f	1	0	[411]	NGP-Vol3-[411] ဈာနပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[411] 禅缘.md	matched
74ba5ba1-282a-47dd-8ad8-5b5dec8e16e0	1	0	[413]	NGP-Vol3-[413] မဂ္ဂပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[413] 道缘.md	matched
433ee64f-4e7d-4969-a24a-418b35927d93	1	0	[414]	NGP-Vol3-[414] သမ္ပယုတ္တပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[414] 相应缘.md	matched
c7e21346-ef0c-45bd-a941-6435a38d988f	1	0	[416]	NGP-Vol3-[416] နောက်တစ်နည်း ဖွင့်ဆိုထားပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[416] 另一种解说的方式.md	matched
82b7cb18-e723-47b7-8de3-4c29444aa9c0	1	0	[417]	NGP-Vol3-[417] ဝိပ္ပယုတ္တပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[417] 不相应缘.md	matched
b84b5aa1-171c-45ba-b016-33b1b7c21cfe	1	0	[418]	NGP-Vol3-[418] ရူပါရုံစသည်တို့သည် ဝိပ္ပယုတ္တပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[418] 色所缘等不成为不相应缘.md	matched
b61a9b5c-055a-4da0-b808-b9c79aed5073	1	0	[419]	NGP-Vol3-[419] အတ္ထိပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[419] 有缘.md	matched
4b4ace71-c63b-4d9f-9a75-eb0082d95ca1	1	0	[420]a	NGP-Vol3-[420]a ၁။ နိဗ္ဗတ္တတာလက္ခဏ - အတ္ထိဘာ၀.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[420]a 1．已生成性特相 - 存在.md	matched
1082b4ef-2f99-4231-98ec-a3285fe4a3f0	1	0	[420]b	NGP-Vol3-[420]b ၂။ ဥပလဗ္ဘမာနတာလက္ခဏ - အတ္ထိဘာဝ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[420]b 2．可得性特相 - 存在.md	matched
5a75d32a-a3a0-43d3-96e6-13c904cd7bfe	1	0	[421]a	NGP-Vol3-[421]a ၃။ ပစ္စုပ္ပန္နလက္ခဏ - အတ္ထိဘာ၀.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[421]a 3．现在特相 - 存在.md	matched
028e1c68-89c8-42f6-804f-74835a40d97c	1	0	[421]b	NGP-Vol3-[421]b ဥပတ္ထမ္ဘကတ္တ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[421]b 支持性.md	matched
dee45ae6-8fe6-477b-a396-6d84650a3db1	1	0	[423]	NGP-Vol3-[423] အတ္ထိပစ္စည်း (၂) မျိုး ခွဲပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[423] 有缘分为两种的方式.md	matched
7f4e64a7-81e0-4ae1-acec-ab865afbe8eb	1	0	[425]	NGP-Vol3-[425] နာမ်အတ္ထိပစ္စည်း - ရုပ်အတ္ထိပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[425] 名有缘 - 色有缘.md	matched
9e4a3464-87d2-4c8c-b61a-3db8694ce8f9	1	0	[426]a	NGP-Vol3-[426]a နတ္ထိပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[426]a 无有缘.md	matched
ea336efb-056c-420c-971c-64174af39723	1	0	[426]b	NGP-Vol3-[426]b နာမ်တရားတို့၏ ဓမ္မတာ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[426]b 诸名法的法性.md	matched
4e4406bd-6d0d-4489-9956-dbb5c5083e3f	1	0	[427]a	NGP-Vol3-[427]a ဝိဂတပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[427]a 离去缘.md	matched
a31ed37c-ac0b-49c3-8c19-3bfa924ea78c	1	0	[427]b	NGP-Vol3-[427]b အဝိဂတပစ္စည်း.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[427]b 不离去缘.md	matched
23849d3a-9083-4f14-b00c-b6e458b41aeb	1	0	[427]c	NGP-Vol3-[427]c နတ္ထိ - ဝိဂတ။ အတ္ထိ - အဝိဂတ။.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[427]c 无有 - 离去。有 - 不离去。.md	matched
c888feaa-3e2f-4840-a935-de637ad647e1	1	0	[428]	NGP-Vol3-[428] ပစ္စည်း (၆) မျိုး.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[428] (6)种缘.md	matched
25b57548-2134-4d42-ac4f-1e905ada3a4f	1	0	[429]a	NGP-Vol3-[429]a ဓမ္မအားဖြင့် ခွဲပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[429]a 依法而分的方式.md	matched
1b4d676d-ca66-40db-83ba-de0dcb05ecb4	1	0	[429]b	NGP-Vol3-[429]b ကာလအားဖြင့် ခွဲပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[429]b 依时间而分的方式.md	matched
cb74ed4c-0836-4d51-9d40-2483002f4038	1	0	[429]c	NGP-Vol3-[429]c ပစ္စယုပ္ပန်အားဖြင့် ခွဲပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[429]c 依缘生法而分的方式.md	matched
dab3bfd9-8fa9-4152-a9b9-eca68569dd60	1	0	[429]d	NGP-Vol3-[429]d ဇနက ဥပတ္ထမ္ဘကအားဖြင့် ခွဲပုံ.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[429]d 依生与支持而分的方式.md	matched
97824e75-5202-4f11-b0a4-875aa1149205	1	0	[430]	NGP-Vol3-[430] (၂၄) ပစ္စည်း အကျဉ်းချုပ်.md	vol_3/chinese/[337]缘起篇 - 部分（乙）/[373]a 发趣诸缘/[430] (24)缘 概要.md	matched
029312e9-594f-410d-8873-c9a7ff8c3ead	1	4	[431]	[431] အဝိဇ္ဇာပစ္စယာ သင်္ခါရာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[431]无明缘行/[431] 无明缘行.md	matched
d3412152-c49a-4481-8054-9b827d105ede	2	0	[432]	[432] ရှုကွက်မှာ ဤသို့ဖြစ်၏	vol_3/chinese/[337]缘起篇 - 部分（乙）/[431]无明缘行/[432] 观照中是这样生起的.md	matched
686f46ae-e51e-4159-a777-a109333612f5	2	0	[434]	[434] အပုညာဘိသင်္ခါရ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[431]无明缘行/[434] 非福行.md	matched
0776f659-1520-4687-92b6-886694f04aa9	2	0	[437]	[437] သတိပြုရန်အချက်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[431]无明缘行/[437] 应当注意之处.md	matched
5d2baaa1-b307-4587-87c5-acb9f67b32da	2	0	[440]	[440] မေးမြန်းဖွယ် အချက်တစ်ရပ်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[431]无明缘行/[440] 值得提问的一点.md	matched
8fab1be7-5891-4f86-8f00-302b12dc8766	1	12	[447]	[447]  သင်္ခါရပစ္စယာ ဝိညာဏံ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[447] 行缘识.md	matched
5d5b908c-aeb4-45ca-8dc4-ce7e8abbbaa7	2	0	[448]	[448] အဘယ်ကြောင့် သိနိုင်ပါသလဲ？	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[448] 为什么能够知道呢？.md	matched
4f626a78-8d9f-4406-9d06-be60400baefa	2	0	[449]a	[449]a ပဝတ္တိ - ပဋိသန္ဓေ ဝိပါက်ဝိညာဏ်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[449]a 生命期间与结生的果报识.md	matched
7379542e-fbbb-4900-a9a0-4a91011bae55	2	0	[449]b	[449]b ဖြစ်ပုံအခြင်းအရာ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[449]b 生起的情形.md	matched
c08cc0cb-d540-4591-8f1f-d3f518bb34b4	2	0	[451]	[451] တဒါရုံ၌ သတိပြု၍ မှတ်သားသင့်သော အချက်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[451] 彼所缘应当留意记取的要点.md	matched
bcda380b-d8f6-47e4-9fbd-67c1efbd7272	2	0	[451]b	[451]b အာဝဇ္ဇန်းနှင့် ဇော	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[451]b 转向与速行.md	matched
779c5106-fdca-4123-b4e0-3f18841cfd92	2	0	[452]	[452] ပဋိသန္ဓေ - ပဝတ္တိ ဝိပါက်ဝိညာဏ်	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[452] 结生与生命期间的果报识.md	matched
64f0da7e-ab04-4a5f-a40a-091a1481442b	2	0	[453]	[453] အတ္ထိဘာဝသဘော	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[453] 存在状态的性质.md	matched
43ac8fa7-3804-4ffe-981d-49df616dec52	2	0	[454]	[454] အကြောင်း အကျိုး သိမ်းဆည်းပုံ ပုံစံမျ	vol_3/chinese/[337]缘起篇 - 部分（乙）/[447]行缘识/[454] 因与果归摄的各种形式.md	matched
